tick,type,king,knight,merc,amount,stake,p_knight,notes,trait,delta,invest,wealth_created,rv,threshold,employer,agent
4,bribe_insufficient_funds,K-07,,M-08,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-08,,391662,0.938,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-09,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-09,,430796,0.938,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-10,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-10,,473901,0.938,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-11,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-11,,521258,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-12,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-12,,573407,0.938,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-13,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-13,,630733,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-14,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-14,,693806,0.849,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-15,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-15,,763175,0.791,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-16,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-16,,839493,0.938,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-17,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-17,,923442,0.791,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-18,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-18,,1015786,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-19,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-19,,1117365,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-20,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-20,,1229101,0.938,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-21,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-21,,1352011,0.898,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-22,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-22,,1487213,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-23,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-23,,1635934,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-24,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-24,,1799527,0.791,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-25,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-25,,1979480,0.898,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-26,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-26,,2177428,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-27,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-27,,2395171,0.938,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-28,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-28,,2634688,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-29,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-29,,2898157,0.849,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-30,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-30,,3187972,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-31,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-31,,3506770,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-32,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-32,,3857447,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-33,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-33,,4243191,0.726,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-34,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-34,,4667510,0.791,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-35,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-35,,5134261,0.849,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-36,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-36,,5647687,0.938,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-37,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-37,,6212456,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-38,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-38,,6833702,0.898,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-39,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-39,,7517072,0.849,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-40,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-40,,8268779,0.726,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-41,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-41,,9095657,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-42,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-42,,10005223,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-43,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-43,,11005745,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-44,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-44,,12106320,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-45,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-45,,13316952,0.849,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-46,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-46,,14648647,0.791,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-47,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-47,,16113511,0.938,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-48,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-48,,17724863,0.849,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-49,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-49,,19497349,0.791,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-50,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-50,,21447084,0.791,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-51,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-51,,23591792,0.654,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-52,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-52,,25950971,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-53,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-53,,28546068,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-54,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-54,,31400675,0.849,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-55,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-55,,34540743,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-56,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-56,,37994817,0.726,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-57,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-57,,41794299,0.898,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-58,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-58,,45973729,0.938,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-59,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-59,,50571102,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-60,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-60,,55628212,0.938,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-61,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-61,,61191033,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-62,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-62,,67310136,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-63,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-63,,74041150,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-64,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-64,,81445265,0.898,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-65,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-65,,89589791,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-66,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-66,,98548770,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-67,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-67,,108403647,0.95,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-68,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-68,,119244012,0.938,,,,,,,,,
4,bribe_insufficient_funds,K-07,,M-69,,,,,,,,,,452,,
4,defend_win,K-07,N-02,M-69,,131168413,0.95,,,,,,,,,
5,trade,K-00,,,,,,,,,100,5,,,,
5,trade,K-01,,,,,,,,,100,5,,,,
5,trade,K-04,,,,,,,,,100,5,,,,
5,trade,K-05,,,,,,,,,100,5,,,,
5,trade,K-06,,,,,,,,,100,5,,,,
5,retainer,,N-00,,22,,,,,,,,,,K-06,
5,retainer,,N-01,,25,,,,,,,,,,K-00,
5,retainer,,N-02,,21,,,,,,,,,,K-07,
5,retainer,,N-03,,21,,,,,,,,,,K-05,
5,retainer,,N-05,,21,,,,,,,,,,K-01,
5,retainer,,N-06,,23,,,,,,,,,,K-01,
5,retainer,,N-10,,25,,,,,,,,,,K-04,
5,retainer,,N-11,,29,,,,,,,,,,K-05,
5,retainer,,N-15,,28,,,,,,,,,,K-06,
5,retainer,,N-17,,29,,,,,,,,,,K-00,
5,retainer,,N-18,,24,,,,,,,,,,K-04,
5,bribe_insufficient_funds,K-06,,M-00,,,,,,,,,,387,,
5,defend_win,K-06,N-00,M-00,,29,0.726,,,,,,,,,
5,bribe_insufficient_funds,K-06,,M-01,,,,,,,,,,387,,
5,defend_win,K-06,N-00,M-01,,32,0.506,,,,,,,,,
5,bribe_insufficient_funds,K-06,,M-02,,,,,,,,,,387,,
5,defend_loss,K-06,N-00,M-02,,35,0.434,,,,,,,,,
5,bribe_accept,K-00,,M-03,310,,,success,,,,,17.05,,,
5,bribe_insufficient_funds,K-04,,M-04,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-04,,30,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-05,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-05,,33,0.898,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-06,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-06,,36,0.849,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-07,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-07,,39,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-08,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-08,,43,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-09,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-09,,48,0.938,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-10,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-10,,52,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-11,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-11,,58,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-12,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-12,,63,0.938,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-13,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-13,,70,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-14,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-14,,77,0.898,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-15,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-15,,84,0.849,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-16,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-16,,93,0.938,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-17,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-17,,102,0.849,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-18,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-18,,112,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-19,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-19,,124,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-20,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-20,,136,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-21,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-21,,150,0.938,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-22,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-22,,165,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-23,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-23,,181,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-24,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-24,,199,0.849,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-25,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-25,,219,0.898,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-26,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-26,,241,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-27,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-27,,265,0.938,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-28,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-28,,292,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-29,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-29,,321,0.898,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-30,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-30,,353,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-31,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-31,,388,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-32,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-32,,427,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-33,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-33,,470,0.791,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-34,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-34,,517,0.849,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-35,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-35,,568,0.898,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-36,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-36,,625,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-37,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-37,,688,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-38,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-38,,756,0.938,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-39,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-39,,832,0.898,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-40,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-40,,915,0.791,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-41,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-41,,1007,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-42,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-42,,1107,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-43,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-43,,1218,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-44,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-44,,1340,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-45,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-45,,1474,0.849,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-46,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-46,,1621,0.849,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-47,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-47,,1783,0.938,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-48,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-48,,1962,0.898,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-49,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-49,,2158,0.849,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-50,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-50,,2374,0.849,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-51,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-51,,2611,0.726,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-52,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-52,,2872,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-53,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-53,,3159,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-54,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-54,,3475,0.898,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-55,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-55,,3823,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-56,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-56,,4205,0.791,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-57,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-57,,4626,0.898,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-58,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-58,,5088,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-59,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-59,,5597,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-60,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-60,,6157,0.938,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-61,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-61,,6772,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-62,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-62,,7450,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-63,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-63,,8195,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-64,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-64,,9014,0.898,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-65,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-65,,9916,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-66,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-66,,10907,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-67,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-67,,11998,0.95,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-68,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-68,,13198,0.938,,,,,,,,,
5,bribe_insufficient_funds,K-04,,M-69,,,,,,,,,,315,,
5,defend_win,K-04,N-10,M-69,,14517,0.95,,,,,,,,,
6,trade,K-00,,,,,,,,,100,5,,,,
6,trade,K-05,,,,,,,,,100,5,,,,
6,retainer,,N-00,,22,,,,,,,,,,K-06,
6,retainer,,N-01,,25,,,,,,,,,,K-00,
6,retainer,,N-03,,21,,,,,,,,,,K-05,
6,retainer,,N-10,,25,,,,,,,,,,K-04,
6,retainer,,N-11,,29,,,,,,,,,,K-05,
6,retainer,,N-17,,29,,,,,,,,,,K-00,
6,bribe_insufficient_funds,K-05,,M-00,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-00,,27,0.791,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-01,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-01,,29,0.58,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-02,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-02,,36,0.506,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-03,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-03,,67,0.726,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-04,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-04,,42,0.898,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-05,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-05,,47,0.654,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-06,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-06,,51,0.654,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-07,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-07,,56,0.849,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-08,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-08,,62,0.849,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-09,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-09,,68,0.726,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-10,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-10,,75,0.849,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-11,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-11,,83,0.938,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-12,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-12,,91,0.726,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-13,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-13,,100,0.938,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-14,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-14,,110,0.654,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-15,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-15,,121,0.654,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-16,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-16,,133,0.726,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-17,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-17,,146,0.58,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-18,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-18,,161,0.898,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-19,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-19,,177,0.849,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-20,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-20,,195,0.791,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-21,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-21,,214,0.791,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-22,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-22,,236,0.898,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-23,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-23,,259,0.938,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-24,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-24,,285,0.58,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-25,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-25,,314,0.654,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-26,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-26,,345,0.849,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-27,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-27,,380,0.726,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-28,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-28,,418,0.938,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-29,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-29,,459,0.726,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-30,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-30,,505,0.791,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-31,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-31,,556,0.791,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-32,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-32,,611,0.849,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-33,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-33,,672,0.506,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-34,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-34,,740,0.654,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-35,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-35,,814,0.654,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-36,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-36,,895,0.791,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-37,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-37,,985,0.898,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-38,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-38,,1083,0.791,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-39,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-39,,1191,0.726,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-40,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-40,,1310,0.506,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-41,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-41,,1441,0.791,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-42,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-42,,1586,0.849,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-43,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-43,,1744,0.849,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-44,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-44,,1919,0.938,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-45,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-45,,2110,0.58,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-46,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-46,,2321,0.654,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-47,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-47,,2554,0.726,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-48,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-48,,2809,0.726,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-49,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-49,,3090,0.654,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-50,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-50,,3399,0.654,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-51,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-51,,3739,0.506,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-52,,,,,,,,,,457,,
6,defend_win,K-05,N-03,M-52,,4113,0.791,,,,,,,,,
6,bribe_insufficient_funds,K-05,,M-53,,,,,,,,,,457,,
